"buy_drug_list_id","drug_id","num","drug_buy_order_id"
101326,1026167,293,90036
101327,1015825,248,90036
101328,1152067,358,90036
101329,1018005,264,90036
101330,1155204,397,90036
101331,1026345,82,90036
101332,1017964,229,90036
101333,1151944,148,90036
101334,1020832,97,90036
101335,1153562,88,90036
101336,1146106,195,90036
101337,1021145,213,90036
101338,1144304,82,90036
101339,1154801,243,90036
101340,1146095,247,90036
101341,1022745,91,90036
101342,1146136,433,90036
101343,1022398,346,90036
101344,1024865,209,90036
101345,1146533,415,90036
101346,1149888,494,90036
101347,1147286,480,90036
101348,1017746,228,90036
101349,1145475,114,90036
101350,1144083,318,90036
101351,1018116,201,90036
101352,1026717,281,90036
101353,1152125,393,90036
101354,1145853,194,90036
101355,1152065,205,90036
101356,1020700,218,90036
101357,1025616,375,90036
101358,1020742,54,90036
101359,1146126,448,90036
101360,1024886,391,90036
101361,1146003,241,90036
101362,1016337,354,90036
101363,1150650,169,90036
101364,1025828,458,90036
101365,1146018,423,90036
101366,1018648,389,90036
101367,1020549,148,90036
101368,1015759,336,90036
101369,1017757,202,90036
101370,1153017,441,90036
101371,1152046,276,90036
101372,1025217,411,90036
101373,1147438,92,90036
101374,1143874,115,90036
101375,1146548,66,90036
101376,1127978,355,90036
101377,1018042,350,90036
101378,1017687,147,90036
101379,1026021,200,90036
101380,1153351,244,90036
101381,1017161,75,90036
101382,1154501,178,90036
101383,1146148,247,90036
101384,1152066,163,90036
101385,1022286,272,90036
101386,1023328,490,90036
101387,1017364,131,90036
101388,1025845,281,90036
101389,1147516,293,90036
101390,1145014,494,90036
101391,1145583,350,90036
101392,1152297,345,90036
101393,1145020,134,90036
101394,1155442,282,90036
101395,1144265,112,90036
101396,1024720,172,90036
101397,1025884,178,90036
101398,1151597,359,90036
101399,1152015,50,90036
101400,1017769,309,90036
101401,1145366,466,90036
101402,1152294,400,90036
101403,1026084,292,90036
101404,1022481,144,90036
101405,1155071,190,90036
101406,1018984,68,90036
101407,1018026,360,90036
101408,1016015,147,90036
101409,1154543,414,90036
101410,1016328,329,90036
101411,1017871,146,90036
101412,1026091,217,90036
101413,1145397,127,90036
101414,1025594,384,90036
101415,1017217,380,90036
101416,1147738,219,90036
101417,1146189,146,90036
101418,1148050,315,90036
101419,1144013,267,90036
101420,1154634,242,90036
101421,1022293,475,90036
101422,1025756,310,90036
101423,1025066,109,90036
101424,1022493,200,90036
101425,1145965,464,90036
101426,1148185,493,90036
101427,1151946,390,90036
101428,1017722,140,90036
101429,1152113,370,90036
101430,1155561,455,90036
101431,1017689,383,90036
101432,1017798,198,90036
101433,1145247,78,90036
101434,1146203,325,90036
101435,1143812,401,90036
101436,1022507,143,90036
101437,1149838,270,90036
101438,1020731,298,90036
101439,1151967,450,90036
101440,1025076,333,90036
101441,1147119,209,90036
101442,1026309,127,90036
101443,1147502,92,90036
101444,1024800,254,90036
101445,1145463,466,90036
101446,1026098,399,90036
101447,1021780,473,90036
101448,1152052,455,90036
101449,1017673,288,90036
101450,1148236,318,90036
101451,1020498,232,90036
101452,1146387,326,90036
101453,1146407,310,90036
101454,1026422,187,90036
101455,1152403,241,90036
101456,1127993,172,90036
101457,1021658,404,90036
101458,1154060,405,90036
101459,1150462,209,90036
101460,1146520,122,90036
101461,1151954,190,90036
101462,1025373,110,90036
101463,1146415,236,90036
101464,1147357,98,90036
101465,1022550,315,90036
101466,1025279,108,90036
101467,1020674,473,90036
101468,1146645,179,90036
101469,1153085,271,90036
101470,1147165,417,90036
101471,1147449,495,90036
101472,1146239,478,90036
101473,1146433,477,90036
101474,1024940,69,90036
101475,1026304,319,90036
101476,1017754,144,90036
101477,1146107,299,90036
101478,1013182,347,90036
101479,1018598,297,90036
101480,1025331,120,90036
101481,1022556,175,90036
101482,1015676,340,90036
101483,1018148,285,90036
101484,1153763,243,90036
101485,1016058,325,90036
101486,1026008,413,90036
101487,1144847,384,90036
101488,1021068,261,90036
101489,1015629,178,90036
101490,1025783,415,90036
101491,1025056,240,90036
101492,1020708,89,90036
101493,1144165,181,90036
101494,1148226,158,90036
101495,1020628,71,90036
101496,1152083,232,90036
101497,1151955,174,90036
101498,1151985,500,90036
101499,1147531,499,90036
101500,1152005,490,90036
101501,1025848,71,90036
101502,1020677,198,90036
101503,1026134,415,90036
101504,1024007,441,90036
101505,1153137,176,90036
101506,1021728,349,90036
101507,1149178,144,90002
101508,1018378,486,90002
101509,1022512,55,90002
101510,1025507,443,90002
101511,1143685,100,90002
101512,1147873,339,90002
101513,1017691,101,90002
101514,1018141,239,90002
101515,1018257,77,90002
101516,1145286,100,90002
101517,1025086,470,90002
101518,1019368,349,90002
101519,1015632,177,90002
101520,1021766,205,90002
101521,1148168,189,90002
101522,1150465,279,90002
101523,1021734,361,90002
101524,1015660,278,90002
101525,1145463,471,90002
101526,1148310,250,90002
101527,1145728,129,90002
101528,1146080,249,90002
101529,1146135,185,90002
101530,1018812,244,90002
101531,1144079,293,90002
101532,1147634,67,90002
101533,1022550,64,90002
101534,1025246,442,90002
101535,1145975,496,90002
101536,1017722,305,90002
101537,1019178,73,90002
101538,1026818,262,90002
101539,1145686,331,90002
101540,1151949,135,90002
101541,1151940,428,90002
101542,1151968,228,90002
101543,1015915,297,90002
101544,1026305,158,90002
101545,1142020,321,90002
101546,1146550,121,90002
101547,1020485,117,90002
101548,1025868,268,90002
101549,1018422,455,90002
101550,1017913,58,90002
101551,1152221,443,90002
101552,1144862,286,90002
101553,1018131,485,90002
101554,1025753,202,90002
101555,1151963,493,90002
101556,1018218,161,90002
101557,1151926,187,90002
101558,1151903,273,90002
101559,1146267,382,90002
101560,1022380,446,90002
101561,1017743,265,90002
101562,1025241,156,90002
101563,1155204,193,90002
101564,1025112,421,90002
101565,1025727,358,90002
101566,1147678,112,90002
101567,1151983,149,90002
101568,1013174,133,90002
101569,1147493,326,90002
101570,1022500,201,90002
101571,1025796,470,90002
101572,1026170,154,90002
101573,1144294,478,90002
101574,1152166,431,90002
101575,1026016,350,90002
101576,1022373,351,90002
101577,1026392,202,90002
101578,1024878,345,90002
101579,1151969,454,90002
101580,1020464,334,90002
101581,1025494,488,90002
101582,1022144,452,90002
101583,1017797,190,90002
101584,1026022,258,90002
101585,1145976,311,90002
101586,1024908,363,90002
101587,1155230,79,90002
101588,1142589,214,90002
101589,1018070,498,90002
101590,1026209,446,90002
101591,1019177,204,90002
101592,1018101,313,90002
101593,1025509,244,90002
101594,1026210,344,90002
101595,1025075,281,90002
101596,1147035,197,90002
101597,1022414,138,90002
101598,1153480,498,90002
101599,1146267,294,90040
101600,1150465,419,90040
101601,1154472,442,90040
101602,1021766,422,90040
101603,1018026,98,90040
101604,1018422,356,90040
101605,1022414,448,90040
101606,1153913,271,90040
101607,1020485,326,90040
101608,1146392,104,90040
101609,1144862,101,90040
101610,1025090,311,90040
101611,1018101,258,90040
101612,1025086,269,90040
101613,1018487,359,90040
101614,1152093,290,90040
101615,1026210,145,90040
101616,1024026,495,90040
101617,1023072,247,90040
101618,1147492,93,90040
101619,1145975,438,90040
101620,1155057,252,90040
101621,1022550,183,90040
101622,1149178,191,90040
101623,1145686,402,90040
101624,1148968,394,90040
101625,1144079,494,90040
101626,1018257,449,90040
101627,1152166,352,90040
101628,1017722,261,90040
101629,1147873,190,90040
101630,1145475,500,90040
101631,1147634,346,90040
101632,1143654,344,90040
101633,1026071,140,90040
101634,1026053,464,90040
101635,1026305,236,90040
101636,1017952,335,90040
101637,1150451,259,90040
101638,1148187,389,90040
101639,1025987,53,90040
101640,1146240,371,90040
101641,1146168,325,90040
101642,1019178,135,90040
101643,1022185,60,90040
101644,1022476,343,90040
101645,1025079,191,90040
101646,1021647,462,90040
101647,1147035,207,90040
101648,1018131,205,90040
101649,1143685,155,90040
101650,1025428,297,90040
101651,1024724,372,90040
101652,1148310,209,90040
101653,1017307,71,90040
101654,1016220,491,90040
101655,1022512,336,90040
101656,1020475,392,90040
101657,1151969,342,90040
101658,1026325,148,90040
101659,1017569,200,90040
101660,1145847,391,90040
101661,1025537,241,90040
101662,1146080,206,90040
101663,1025096,116,90040
101664,1019368,429,90040
101665,1146160,94,90040
101666,1155204,204,90040
101667,1025241,200,90040
101668,1018812,470,90040
101669,1145919,494,90040
101670,1022380,328,90040
101671,1148168,91,90040
101672,1151983,273,90040
101673,1017797,209,90040
101674,1151949,153,90040
101675,1145728,464,90040
101676,1017691,351,90040
101677,1025753,282,90040
101678,1026654,342,90040
101679,1151903,247,90040
101680,1153545,277,90040
101681,1020464,106,90040
101682,1148173,59,90040
101683,1025112,223,90040
101684,1024878,243,90040
101685,1146105,255,90040
101686,1145735,484,90040
101687,1022373,188,90040
101688,1018218,180,90040
101689,1143572,366,90040
101690,1024923,158,90040
101691,1025509,224,90040
101692,1152221,130,90040
101693,1145286,138,90040
101694,1026022,293,90040
101695,1018378,486,90040
101696,1015660,96,90040
101697,1020580,495,90040
101698,1026031,277,90040
101699,1026170,408,90040
101700,1145463,349,90040
101701,1015632,251,90040
101702,1146434,101,90040
101703,1025494,84,90040
101704,1146135,268,90040
101705,1025850,314,90040
101706,1019177,259,90040
101707,1151963,335,90040
101708,1155230,398,90040
101709,1146720,393,90040
101710,1022144,383,90040
101711,1026080,114,90040
101712,1025868,164,90040
101713,1022532,295,90040
101714,1017141,240,90040
101715,1146189,104,90040
101716,1018070,485,90040
101717,1152084,267,90040
101718,1022023,457,90040
101719,1152085,100,90040
101720,1025727,83,90040
101721,1153480,345,90040
101722,1146755,288,90040
101723,1153907,193,90040
101724,1025246,308,90040
101725,1026084,493,90040
101726,1025760,350,90040
101727,1146550,417,90040
101728,1142020,249,90040
101729,1013174,115,90040
101730,1144294,294,90040
101731,1017743,68,90040
101732,1150649,224,90040
101733,1151940,339,90040
101734,1026209,360,90040
101735,1017416,367,90040
101736,1148408,95,90040
101737,1021734,294,90040
101738,1147488,231,90040
101739,1017913,230,90040
101740,1147493,370,90040
101741,1026016,455,90040
101742,1026392,417,90040
101743,1025507,239,90040
101744,1018110,246,90040
101745,1015915,428,90040
101746,1018141,393,90040
101747,1024788,468,90040
101748,1151968,393,90040
101749,1146403,458,90040
101750,1147678,371,90040
101751,1142589,250,90040
101752,1022388,299,90040
101753,1025075,493,90040
101754,1153909,247,90029
101755,1151950,395,90029
101756,1149649,215,90029
101757,1026139,437,90029
101758,1026191,394,90029
101759,1151964,361,90029
101760,1019282,179,90029
101761,1152219,252,90029
101762,1153480,467,90029
101763,1025035,190,90029
101764,1152232,290,90029
101765,1018904,325,90029
101766,1146694,494,90029
101767,1152033,338,90029
101768,1147185,145,90029
101769,1152029,197,90029
101770,1022405,385,90029
101771,1146135,79,90029
101772,1146692,496,90029
101773,1026208,481,90029
101774,1024875,491,90029
101775,1152010,348,90029
101776,1020580,276,90029
101777,1017682,447,90029
101778,1025590,439,90029
101779,1146353,252,90029
101780,1018699,164,90029
101781,1020488,175,90029
101782,1020685,58,90029
101783,1024880,331,90029
101784,1147834,74,90029
101785,1026039,329,90029
101786,1025727,298,90029
101787,1025104,184,90029
101788,1016986,395,90029
101789,1022058,225,90029
101790,1145210,293,90029
101791,1025741,273,90029
101792,1017804,136,90029
101793,1016459,105,90029
101794,1022588,366,90029
101795,1025482,420,90029
101796,1145518,171,90029
101797,1022221,287,90029
101798,1026164,200,90029
101799,1149059,221,90029
101800,1015826,70,90029
101801,1022384,84,90029
101802,1146755,195,90029
101803,1147560,227,90029
101804,1017997,120,90029
101805,1018059,221,90029
101806,1024576,109,90029
101807,1022264,346,90029
101808,1025740,368,90029
101809,1022372,456,90029
101810,1026319,410,90029
101811,1026076,72,90029
101812,1145198,455,90029
101813,1129091,434,90029
101814,1018028,51,90029
101815,1025875,84,90029
101816,1026168,120,90029
101817,1152385,417,90029
101818,1146851,411,90029
101819,1021300,449,90029
101820,1147568,350,90029
101821,1145370,136,90029
101822,1024892,332,90029
101823,1022477,314,90029
101824,1144089,437,90029
101825,1152297,154,90029
101826,1026312,173,90029
101827,1015880,132,90029
101828,1146079,328,90029
101829,1018016,98,90029
101830,1152202,364,90029
101831,1021068,265,90029
101832,1152130,446,90029
101833,1017653,467,90029
101834,1144083,500,90029
101835,1016279,114,90029
101836,1022406,237,90029
101837,1147007,377,90029
101838,1152388,66,90029
101839,1026221,312,90029
101840,1152824,157,90029
101841,1147772,343,90029
101842,1153379,223,90029
101843,1025691,365,90029
101844,1152034,250,90029
101845,1144165,313,90029
101846,1152117,129,90029
101847,1015784,436,90029
101848,1154870,409,90029
101849,1147607,222,90029
101850,1152262,227,90029
101851,1146533,286,90029
101852,1145624,330,90029
101853,1026008,64,90029
101854,1022500,194,90029
101855,1022412,448,90029
101856,1025329,176,90029
101857,1144247,488,90029
101858,1143773,241,90029
101859,1143816,334,90029
101860,1144798,218,90029
101861,1026267,362,90029
101862,1152083,284,90029
101863,1144448,245,90029
101864,1146216,152,90029
101865,1142595,259,90029
101866,1147063,139,90029
101867,1151899,99,90029
101868,1025698,446,90029
101869,1025065,188,90029
101870,1147142,395,90029
101871,1155442,195,90029
101872,1020700,221,90029
101873,1152357,184,90029
101874,1018273,377,90029
101875,1025083,85,90029
101876,1146083,235,90029
101877,1025886,97,90029
101878,1154634,341,90029
101879,1017307,216,90029
101880,1022325,147,90029
101881,1152080,193,90029
101882,1016184,425,90029
101883,1022359,312,90029
101884,1021620,268,90029
101885,1022384,253,90042
101886,1147063,209,90042
101887,1015784,250,90042
101888,1025875,298,90042
101889,1146216,219,90042
101890,1026319,259,90042
101891,1152080,340,90042
101892,1022588,380,90042
101893,1022500,94,90042
101894,1144798,401,90042
101895,1022477,482,90042
101896,1144165,500,90042
101897,1146694,96,90042
101898,1153909,370,90042
101899,1147611,189,90042
101900,1146083,353,90042
101901,1026208,88,90042
101902,1151950,290,90042
101903,1146533,221,90042
101904,1017997,55,90042
101905,1025691,421,90042
101906,1144172,298,90042
101907,1026285,474,90042
101908,1025740,227,90042
101909,1025329,189,90042
101910,1144247,260,90042
101911,1017682,232,90042
101912,1127978,65,90042
101913,1021300,214,90042
101914,1152102,298,90042
101915,1025482,394,90042
101916,1145775,344,90042
101917,1144942,444,90042
101918,1025741,368,90042
101919,1026168,53,90042
101920,1022221,232,90042
101921,1146079,148,90042
101922,1147772,480,90042
101923,1149620,87,90042
101924,1151597,67,90042
101925,1149649,368,90042
101926,1017940,115,90042
101927,1024576,293,90042
101928,1145370,282,90042
101929,1151899,394,90042
101930,1020700,317,90042
101931,1026139,192,90042
101932,1146415,134,90042
101933,1015826,117,90042
101934,1147295,292,90042
101935,1017785,92,90042
101936,1025886,233,90042
101937,1020627,69,90042
101938,1018016,77,90042
101939,1025727,341,90042
101940,1016279,332,90042
101941,1021620,353,90042
101942,1026326,404,90042
101943,1152000,371,90042
101944,1020465,318,90042
101945,1022406,117,90042
101946,1026076,142,90042
101947,1018273,188,90042
101948,1142595,259,90042
101949,1025104,339,90042
101950,1026312,288,90042
101951,1145336,424,90042
101952,1152117,221,90042
101953,1015629,313,90042
101954,1145198,117,90042
101955,1153480,317,90042
101956,1022264,387,90042
101957,1145210,230,90042
101958,1020580,489,90042
101959,1025698,344,90042
101960,1152262,171,90042
101961,1024769,135,90042
101962,1022058,403,90042
101963,1146755,300,90042
101964,1153666,436,90042
101965,1152324,303,90042
101966,1152010,358,90042
101967,1016459,181,90042
101968,1154870,416,90042
101969,1025310,436,90042
101970,1016184,462,90042
101971,1022405,319,90042
101972,1026008,383,90042
101973,1017812,302,90042
101974,1152091,460,90042
101975,1026221,393,90042
101976,1152034,169,90042
101977,1147185,206,90042
101978,1143773,471,90042
101979,1026246,303,90042
101980,1018059,477,90042
101981,1152130,343,90042
101982,1018699,157,90042
101983,1018904,294,90042
101984,1147142,452,90042
101985,1019282,419,90042
101986,1025590,118,90042
101987,1143816,240,90042
101988,1152824,434,90042
101989,1148856,476,90042
101990,1017804,231,90042
101991,1020685,145,90042
101992,1154634,403,90042
101993,1015880,121,90042
101994,1152297,354,90042
101995,1017307,383,90042
101996,1024875,281,90042
101997,1144089,428,90042
101998,1025275,291,90042
101999,1146130,132,90042
102000,1151964,104,90042
102001,1146135,55,90042
102002,1147007,418,90042
102003,1022372,190,90042
102004,1025035,80,90042
102005,1146851,453,90042
102006,1152033,355,90042
102007,1145518,420,90042
102008,1143848,149,90042
102009,1018273,285,90043
102010,1025691,176,90043
102011,1142595,393,90043
102012,1020488,195,90043
102013,1026267,337,90043
102014,1152102,64,90043
102015,1025740,50,90043
102016,1143816,497,90043
102017,1144247,284,90043
102018,1146130,173,90043
102019,1145518,282,90043
102020,1146353,306,90043
102021,1022264,266,90043
102022,1143774,232,90043
102023,1149059,246,90043
102024,1152232,386,90043
102025,1026008,111,90043
102026,1024880,130,90043
102027,1152357,67,90043
102028,1155442,341,90043
102029,1146135,270,90043
102030,1145624,260,90043
102031,1144448,407,90043
102032,1026285,425,90043
102033,1152477,496,90043
102034,1021300,95,90043
102035,1152824,240,90043
102036,1018016,132,90043
102037,1016184,76,90043
102038,1025065,290,90043
102039,1152096,116,90043
102040,1026221,52,90043
102041,1145885,258,90043
102042,1015826,374,90043
102043,1145775,243,90043
102044,1024892,436,90043
102045,1151950,69,90043
102046,1145198,353,90043
102047,1020627,263,90043
102048,1025275,130,90043
102049,1154270,393,90043
102050,1147607,405,90043
102051,1025796,64,90041
102052,1026057,87,90041
102053,1017920,366,90041
102054,1015616,383,90041
102055,1149452,295,90041
102056,1146126,146,90041
102057,1147531,247,90041
102058,1017190,112,90041
102059,1017755,443,90041
102060,1152066,109,90041
102061,1152372,177,90041
102062,1017709,78,90041
102063,1151925,429,90041
102064,1020993,167,90041
102065,1016238,440,90041
102066,1018101,393,90041
102067,1152168,402,90041
102068,1145996,347,90041
102069,1025607,146,90041
102070,1146718,156,90041
102071,1025518,61,90041
102072,1152039,135,90041
102073,1144171,59,90041
102074,1015784,367,90041
102075,1153066,439,90041
102076,1148566,392,90041
102077,1154501,295,90041
102078,1026662,378,90041
102079,1148031,100,90041
102080,1020700,85,90041
102081,1023953,344,90041
102082,1018060,135,90041
102083,1141999,358,90041
102084,1143893,442,90041
102085,1151958,135,90041
102086,1143801,414,90041
102087,1024851,165,90041
102088,1025085,434,90044
102089,1152063,399,90044
102090,1152525,366,90044
102091,1017785,257,90044
102092,1016279,325,90044
102093,1022201,211,90044
102094,1154816,251,90044
102095,1017894,157,90044
102096,1018208,191,90044
102097,1146453,374,90044
102098,1025241,465,90044
102099,1025727,402,90044
102100,1026253,125,90044
102101,1020857,170,90044
102102,1149178,288,90044
102103,1147306,136,90044
102104,1152156,109,90044
102105,1021837,268,90044
102106,1020519,120,90044
102107,1026265,93,90044
102108,1146132,87,90044
102109,1025517,79,90044
102110,1021977,259,90044
102111,1026098,436,90044
102112,1026818,360,90044
102113,1026662,446,90044
102114,1025113,198,90044
102115,1025384,93,90044
102116,1016839,496,90044
102117,1152016,487,90044
102118,1025518,114,90044
102119,1025950,487,90044
102120,1025734,464,90044
102121,1145719,212,90044
102122,1018101,325,90044
102123,1143803,328,90044
102124,1143775,120,90044
102125,1146175,337,90044
102126,1149942,353,90044
102127,1145996,114,90044
102128,1152076,469,90044
102129,1145803,436,90044
102130,1024886,299,90044
102131,1026393,62,90044
102132,1151998,403,90044
102133,1145891,287,90044
102134,1152732,69,90044
102135,1026170,152,90044
102136,1151925,479,90044
102137,1024851,117,90044
102138,1146850,109,90044
102139,1021824,251,90044
102140,1017876,431,90044
102141,1143786,484,90044
102142,1147184,200,90044
102143,1146841,187,90044
102144,1017190,97,90044
102145,1146273,374,90044
102146,1017715,207,90044
102147,1152372,399,90044
102148,1143969,338,90044
102149,1023953,374,90044
102150,1025720,184,90044
102151,1154211,252,90044
102152,1144152,169,90044
102153,1146663,202,90044
102154,1151958,108,90044
102155,1152087,273,90044
102156,1026057,380,90044
102157,1017952,252,90044
102158,1026041,353,90044
102159,1153651,107,90044
102160,1018218,381,90044
102161,1146126,223,90044
102162,1025275,491,90044
102163,1146169,83,90044
102164,1015784,64,90044
102165,1144479,138,90044
102166,1016238,277,90044
102167,1152168,208,90044
102168,1026129,354,90044
102169,1024880,88,90044
102170,1015616,326,90044
102171,1147444,204,90044
102172,1026152,481,90044
102173,1146807,428,90044
102174,1155267,418,90044
102175,1152066,146,90044
102176,1020993,500,90044
102177,1017873,178,90044
102178,1022379,427,90044
102179,1020480,195,90044
102180,1152077,60,90044
102181,1020700,460,90044
102182,1152039,390,90044
102183,1143893,57,90044
102184,1145582,230,90044
102185,1145239,206,90044
102186,1154044,310,90044
102187,1024903,315,90044
102188,1145583,164,90044
102189,1017709,325,90044
102190,1022283,206,90044
102191,1152099,149,90044
102192,1148031,470,90044
102193,1019062,482,90044
102194,1152388,86,90044
102195,1145478,385,90044
102196,1153066,487,90044
102197,1017755,213,90044
102198,1020499,243,90044
102199,1148215,412,90044
102200,1154501,412,90044
102201,1017724,117,90044
102202,1149452,420,90044
102203,1022241,204,90044
102204,1024990,281,90044
102205,1145489,146,90044
102206,1018060,293,90044
102207,1018020,150,90044
102208,1017920,405,90044
102209,1017953,449,90044
102210,1025277,408,90044
102211,1018648,67,90044
102212,1026192,429,90044
102213,1021801,498,90044
102214,1147460,91,90044
102215,1018998,473,90044
102216,1146583,237,90044
102217,1146605,289,90044
102218,1015777,470,90044
102219,1025905,364,90044
102220,1025607,146,90044
102221,1144757,400,90044
102222,1023169,151,90044
102223,1026267,381,90044
102224,1148792,129,90044
102225,1146136,238,90044
102226,1147531,482,90044
102227,1024831,226,90044
102228,1154472,401,90044
102229,1017889,229,90044
102230,1143801,398,90044
102231,1145455,343,90012
102232,1020521,81,90012
102233,1147275,478,90012
102234,1145451,483,90012
102235,1146083,112,90012
102236,1020572,102,90012
102237,1147509,77,90012
102238,1146177,69,90012
102239,1145948,120,90012
102240,1146578,424,90012
102241,1022199,92,90012
102242,1147165,435,90012
102243,1025863,156,90012
102244,1145570,124,90012
102245,1147509,442,90024
102246,1151966,199,90024
102247,1026193,482,90024
102248,1026256,468,90024
102249,1018108,196,90024
102250,1019243,139,90024
102251,1018070,369,90024
102252,1147568,199,90024
102253,1024962,368,90024
102254,1025383,373,90024
102255,1147138,272,90024
102256,1021084,482,90024
102257,1154228,159,90024
102258,1144280,320,90024
102259,1152364,152,90024
102260,1020521,410,90024
102261,1024911,490,90024
102262,1146469,431,90024
102263,1018311,433,90024
102264,1151954,240,90024
102265,1143604,166,90024
102266,1017745,240,90024
102267,1022200,130,90024
102268,1017873,361,90024
102269,1145451,326,90024
102270,1146177,459,90024
102271,1022470,65,90024
102272,1018087,141,90024
102273,1153207,160,90024
102274,1025386,153,90024
102275,1147185,448,90024
102276,1145570,132,90024
102277,1147834,211,90024
102278,1024859,80,90024
102279,1144862,324,90024
102280,1026303,241,90024
102281,1146106,332,90024
102282,1150444,243,90024
102283,1152054,54,90024
102284,1145948,397,90024
102285,1026259,337,90024
102286,1022219,93,90024
102287,1025537,379,90024
102288,1144694,133,90024
102289,1146241,205,90024
102290,1148551,65,90024
102291,1015486,479,90024
102292,1020465,290,90024
102293,1148189,418,90024
102294,1016021,257,90024
102295,1150442,121,90024
102296,1025085,421,90024
102297,1152258,255,90024
102298,1146537,479,90024
102299,1146045,401,90024
102300,1146578,109,90024
102301,1145552,447,90024
102302,1145392,101,90024
102303,1015460,233,90024
102304,1147275,191,90024
102305,1145455,100,90024
102306,1025122,305,90025
102307,1152267,271,90025
102308,1145891,212,90025
102309,1026303,105,90025
102310,1024962,312,90025
102311,1153928,199,90025
102312,1145604,201,90025
102313,1145455,486,90025
102314,1021084,119,90025
102315,1017542,236,90025
102316,1022293,421,90025
102317,1152221,462,90025
102318,1145532,341,90025
102319,1146578,233,90025
102320,1152048,475,90025
102321,1153017,241,90025
102322,1015632,462,90025
102323,1152077,404,90025
102324,1151966,338,90025
102325,1026256,489,90025
102326,1145392,391,90025
102327,1146692,122,90025
102328,1144718,470,90025
102329,1016221,437,90025
102330,1146503,417,90025
102331,1018311,415,90025
102332,1147185,398,90025
102333,1148189,331,90025
102334,1152364,485,90025
102335,1025383,196,90025
102336,1143604,315,90025
102337,1146106,186,90025
102338,1026697,192,90025
102339,1149451,231,90025
102340,1147275,441,90025
102341,1147283,224,90025
102342,1144757,184,90025
102343,1143513,473,90025
102344,1145000,209,90025
102345,1152361,176,90025
102346,1017745,430,90025
102347,1152054,469,90025
102348,1015486,359,90025
102349,1026254,56,90025
102350,1026293,499,90025
102351,1018269,303,90025
102352,1024869,302,90025
102353,1148031,183,90025
102354,1025865,393,90025
102355,1146726,155,90025
102356,1145570,406,90025
102357,1144639,473,90025
102358,1018108,280,90025
102359,1151954,461,90025
102360,1147138,438,90025
102361,1152390,332,90025
102362,1145643,294,90025
102363,1020465,278,90025
102364,1015581,108,90025
102365,1022479,248,90025
102366,1024911,165,90025
102367,1021841,419,90025
102368,1017061,143,90025
102369,1026250,81,90025
102370,1148202,233,90025
102371,1020521,417,90025
102372,1147391,312,90025
102373,1025386,164,90025
102374,1146045,340,90025
102375,1152103,400,90025
102376,1017885,451,90025
102377,1148551,303,90025
102378,1020572,55,90025
102379,1026798,308,90025
102380,1143720,359,90025
102381,1147568,387,90025
102382,1147509,242,90025
102383,1145647,122,90025
102384,1025863,292,90025
102385,1151973,278,90025
102386,1022382,84,90025
102387,1026153,164,90025
102388,1150442,282,90025
102389,1145451,107,90025
102390,1018028,425,90025
102391,1143562,467,90025
102392,1144081,209,90025
102393,1025085,472,90025
102394,1017706,465,90025
102395,1146537,436,90025
102396,1021801,488,90025
102397,1024988,456,90025
102398,1145005,181,90025
102399,1024859,327,90025
102400,1147165,481,90025
102401,1016021,239,90025
102402,1026193,393,90025
102403,1148408,254,90025
102404,1016181,123,90025
102405,1155230,420,90025
102406,1017699,492,90025
102407,1151952,219,90025
102408,1146469,416,90025
102409,1153207,103,90025
102410,1152017,55,90025
102411,1018087,147,90025
102412,1025037,415,90025
102413,1155169,90,90025
102414,1152324,222,90025
102415,1016986,415,90025
102416,1017677,222,90025
102417,1017678,477,90025
102418,1151971,109,90025
102419,1025388,90,90025
102420,1022200,432,90025
102421,1021647,455,90025
102422,1145243,473,90025
102423,1154465,89,90025
102424,1025346,163,90026
102425,1025759,195,90026
102426,1017786,395,90026
102427,1025838,101,90026
102428,1146126,106,90026
102429,1152385,223,90026
102430,1149059,493,90026
102431,1025171,91,90026
102432,1022023,234,90026
102433,1146112,129,90026
102434,1152016,253,90008
102435,1146085,323,90008
102436,1145682,423,90008
102437,1145948,319,90008
102438,1017790,288,90008
102439,1017504,124,90008
102440,1144975,357,90008
102441,1146842,430,90008
102442,1020695,334,90008
102443,1152005,266,90008
102444,1149945,388,90008
102445,1149620,230,90008
102446,1022195,234,90008
102447,1018141,420,90008
102448,1152225,265,90008
102449,1153181,100,90008
102450,1026129,151,90008
102451,1145425,237,90008
102452,1143775,297,90008
102453,1017217,323,90008
102454,1022406,57,90008
102455,1022399,80,90008
102456,1025043,84,90008
102457,1152146,371,90008
102458,1013677,345,90008
102459,1020499,110,90008
102460,1025882,281,90008
102461,1147543,282,90008
102462,1017209,147,90008
102463,1025494,368,90008
102464,1146578,363,90008
102465,1025097,448,90008
102466,1019038,215,90008
102467,1015880,129,90008
102468,1019201,494,90008
102469,1145026,272,90008
102470,1146549,127,90008
102471,1146080,419,90008
102472,1025433,280,90008
102473,1016101,159,90008
102474,1148004,157,90008
102475,1022284,381,90008
102476,1154685,440,90008
102477,1015658,85,90008
102478,1145541,132,90008
102479,1025828,118,90008
102480,1146503,80,90008
102481,1025046,58,90008
102482,1147833,373,90008
102483,1152399,306,90008
102484,1026089,445,90008
102485,1151653,89,90008
102486,1146759,243,90008
102487,1147509,414,90008
102488,1145391,139,90008
102489,1129105,399,90008
